Industry Group,Symbol,Company Name,Date,Open,High,Low,Close,Change,% Change,Volume Traded,Value Traded (SAR),No. of Trades
Banks,1120,Al Rajhi Bank,21/01/2015,34.79,34.96,34.31,34.51,-0.32,-0.92,4836673,168059187,1337,
Banks,1120,Al Rajhi Bank,22/01/2015,34.47,35.12,34.47,35.03,0.52,1.51,5879756,204737962.25,1374,
Banks,1120,Al Rajhi Bank,26/01/2015,35.44,35.61,34.79,35.18,0.15,0.43,6938022,244297651.25,1659,
Banks,1120,Al Rajhi Bank,27/01/2015,35.12,36.26,35.12,36.08,0.90,2.56,8397612,300512920.75,2097,
Banks,1120,Al Rajhi Bank,28/01/2015,36.42,37.40,36.10,37.10,1.02,2.83,10853742,399516546.75,2389,
Banks,1120,Al Rajhi Bank,29/01/2015,37.07,37.40,36.58,36.96,-0.14,-0.38,6395169,236729014.75,1818,
Banks,1120,Al Rajhi Bank,01/02/2015,38.37,38.53,37.88,38.48,1.52,4.11,12220371,467428378.25,2427,
Banks,1120,Al Rajhi Bank,02/02/2015,38.37,38.53,37.88,38.35,-0.13,-0.34,4629457,176663796.75,1442,
Banks,1120,Al Rajhi Bank,03/02/2015,38.53,39.51,38.37,39.12,0.77,2.01,8554551,333330971.25,1922,
Banks,1120,Al Rajhi Bank,04/02/2015,39.18,39.35,38.21,38.47,-0.65,-1.66,6510970,251861580,1321,
Banks,1120,Al Rajhi Bank,05/02/2015,37.72,39.02,37.72,39.00,0.53,1.38,6455840,249239202.25,1612,
Banks,1120,Al Rajhi Bank,08/02/2015,39.35,40.00,39.18,39.72,0.72,1.85,7536803,298466175.25,1588,
Banks,1120,Al Rajhi Bank,09/02/2015,39.83,41.14,39.83,40.73,1.01,2.54,7791608,314880238,2112,
Banks,1120,Al Rajhi Bank,10/02/2015,40.97,41.14,39.83,40.11,-0.62,-1.52,10262147,413779697.5,2024,
Banks,1120,Al Rajhi Bank,11/02/2015,39.83,40.16,39.18,39.43,-0.68,-1.70,3889328,154544275,1220,
Banks,1120,Al Rajhi Bank,12/02/2015,39.51,40.49,39.51,40.33,0.90,2.28,4245189,170297292,1266,
Banks,1120,Al Rajhi Bank,15/02/2015,40.81,41.14,40.32,41.01,0.68,1.69,5577612,227360569.5,1549,
Banks,1120,Al Rajhi Bank,16/02/2015,40.81,40.97,40.49,40.66,-0.35,-0.85,4891222,199526228.5,1330,
Banks,1120,Al Rajhi Bank,17/02/2015,40.65,41.14,40.49,40.82,0.16,0.39,7725788,315415451,1701,
Banks,1120,Al Rajhi Bank,18/02/2015,40.97,41.30,40.49,40.68,-0.14,-0.34,4127470,168680155,1206,
Banks,1120,Al Rajhi Bank,19/02/2015,40.49,40.65,39.51,40.04,-0.64,-1.57,6042261,241298913.25,1518,
Banks,1120,Al Rajhi Bank,22/02/2015,40.16,40.32,39.51,39.84,-0.20,-0.50,3658764,146157520,1116,
Banks,1120,Al Rajhi Bank,23/02/2015,39.83,40.32,39.67,40.00,0.16,0.40,3091326,123717036.75,910,
Banks,1120,Al Rajhi Bank,24/02/2015,39.83,40.81,39.83,40.58,0.58,1.45,4785863,193125393.5,1221,
Banks,1120,Al Rajhi Bank,25/02/2015,40.49,40.81,40.32,40.65,0.07,0.17,2934490,118892387.5,922,
Banks,1120,Al Rajhi Bank,26/02/2015,40.81,40.97,40.49,40.78,0.13,0.32,3471404,141504078.75,1183,
Banks,1120,Al Rajhi Bank,01/03/2015,40.97,40.97,40.65,40.97,0.19,0.47,3491267,142779470.5,1130,
Banks,1120,Al Rajhi Bank,02/03/2015,40.49,40.97,40.49,40.87,-0.10,-0.24,2318356,94200561.5,959,
Banks,1120,Al Rajhi Bank,03/03/2015,40.81,41.95,40.81,41.66,0.79,1.93,7317085,303021211.25,1748,
Banks,1120,Al Rajhi Bank,04/03/2015,41.62,41.95,41.62,41.69,0.03,0.07,3091053,129137544.75,1008,
Banks,1120,Al Rajhi Bank,05/03/2015,41.62,41.95,41.62,41.74,0.05,0.12,2192645,91560133.5,785,
Banks,1120,Al Rajhi Bank,08/03/2015,41.79,41.79,40.81,41.30,-0.44,-1.05,3716252,153220167.25,1213,
Banks,1120,Al Rajhi Bank,09/03/2015,41.30,41.62,41.30,41.55,0.25,0.61,2281588,94616351.75,991,
Banks,1120,Al Rajhi Bank,10/03/2015,41.62,41.79,41.14,41.40,-0.15,-0.36,3004021,124618091.75,963,
Banks,1120,Al Rajhi Bank,11/03/2015,41.30,41.79,41.30,41.51,0.11,0.27,3224769,133734115.5,899,
Banks,1120,Al Rajhi Bank,12/03/2015,41.46,41.79,41.30,41.53,0.02,0.05,4097775,170191146,1040,
Banks,1120,Al Rajhi Bank,15/03/2015,41.30,41.46,40.97,41.16,-0.37,-0.89,2895811,119401663,782,
Banks,1120,Al Rajhi Bank,16/03/2015,40.97,41.46,40.32,40.43,-0.73,-1.77,4140741,168853116.75,1306,
Banks,1120,Al Rajhi Bank,17/03/2015,40.49,40.81,39.67,39.87,-0.56,-1.39,5057472,202752369,1336,
Banks,1120,Al Rajhi Bank,18/03/2015,39.51,39.83,37.72,39.23,-0.64,-1.61,6591178,254522351.75,1999,
Banks,1120,Al Rajhi Bank,19/03/2015,39.51,40.00,38.86,39.46,0.23,0.59,6615381,260511123.75,1655,
Banks,1120,Al Rajhi Bank,22/03/2015,39.51,40.00,39.51,39.88,0.42,1.06,3625856,144320383,886,
Banks,1120,Al Rajhi Bank,23/03/2015,39.83,40.00,39.51,39.67,-0.21,-0.53,4025607,159942321.25,908,
Banks,1120,Al Rajhi Bank,24/03/2015,39.67,40.00,39.18,39.51,-0.16,-0.40,4694994,186184369.5,961,
Banks,1120,Al Rajhi Bank,25/03/2015,39.18,39.35,37.88,38.33,-1.18,-2.99,6320751,243592384.5,1604,
Banks,1120,Al Rajhi Bank,26/03/2015,36.42,38.37,36.42,38.25,-0.08,-0.21,7550456,282745071,1700,
Banks,1120,Al Rajhi Bank,29/03/2015,38.70,39.18,38.37,38.75,0.50,1.31,4047218,156898298.75,1372,
Banks,1120,Al Rajhi Bank,30/03/2015,38.70,38.86,37.88,38.38,-0.37,-0.95,3056560,118016868.5,1266,
Banks,1120,Al Rajhi Bank,31/03/2015,37.88,38.05,37.07,37.38,-1.00,-2.61,4509207,169458204,1425,
Banks,1120,Al Rajhi Bank,01/04/2015,37.23,38.05,37.23,37.34,-0.04,-0.11,2429811,91159580.75,972,
Banks,1120,Al Rajhi Bank,02/04/2015,37.88,37.88,36.91,37.19,-0.15,-0.40,3417916,128179089.5,1257,
Banks,1120,Al Rajhi Bank,05/04/2015,37.07,37.07,36.10,36.52,-0.67,-1.80,2755215,100751018.75,1065,
Banks,1120,Al Rajhi Bank,06/04/2015,36.75,37.23,36.42,36.75,0.23,0.63,3738408,137396778,967,
Banks,1120,Al Rajhi Bank,07/04/2015,36.91,37.72,36.91,37.54,0.79,2.15,4131733,154407554,1105,
Banks,1120,Al Rajhi Bank,08/04/2015,37.56,39.02,37.40,38.06,0.52,1.39,4908310,187778563.5,1318,
Banks,1120,Al Rajhi Bank,09/04/2015,37.72,38.37,37.56,38.08,0.02,0.05,2867996,109336943.75,876,
Banks,1120,Al Rajhi Bank,12/04/2015,38.37,38.53,38.05,38.18,0.10,0.26,2666394,102268999.75,899,
Banks,1120,Al Rajhi Bank,13/04/2015,38.21,38.86,38.21,38.71,0.53,1.39,3525156,135751664.75,1021,
Banks,1120,Al Rajhi Bank,14/04/2015,37.72,37.88,37.07,37.40,-1.31,-3.38,8000473,299520401.5,2115,
Banks,1120,Al Rajhi Bank,15/04/2015,37.56,39.02,37.40,38.90,1.50,4.01,7096259,269857611.5,2071,
Banks,1120,Al Rajhi Bank,16/04/2015,39.02,40.00,38.86,39.50,0.60,1.54,6673242,263241535,1970,
Banks,1120,Al Rajhi Bank,19/04/2015,40.49,41.79,40.32,40.99,1.49,3.77,11623952,476665808.25,3102,
Banks,1120,Al Rajhi Bank,20/04/2015,41.14,41.30,40.49,40.78,-0.21,-0.51,3344973,136417088.75,1312,
Banks,1120,Al Rajhi Bank,21/04/2015,40.65,40.65,39.35,40.46,-0.32,-0.78,6105748,244995696.25,1574,
Banks,1120,Al Rajhi Bank,22/04/2015,40.97,41.14,40.32,40.56,0.10,0.25,4920426,200434595.25,1432,
Banks,1120,Al Rajhi Bank,23/04/2015,40.32,40.65,40.16,40.54,-0.02,-0.05,3710017,150091789.5,1066,
Banks,1120,Al Rajhi Bank,26/04/2015,40.65,41.30,40.49,40.95,0.41,1.01,5072598,207544128.5,1311,
Banks,1120,Al Rajhi Bank,27/04/2015,40.97,41.14,40.65,40.84,-0.11,-0.27,4041634,165153471,1063,
Banks,1120,Al Rajhi Bank,28/04/2015,40.81,40.81,40.32,40.58,-0.26,-0.64,6151681,249547906.75,1540,
Banks,1120,Al Rajhi Bank,29/04/2015,40.81,41.14,39.83,40.53,-0.05,-0.12,11753488,476447148.5,2112,
Banks,1120,Al Rajhi Bank,30/04/2015,40.81,40.97,40.49,40.74,0.21,0.52,5412904,220761313.25,1523,
Banks,1120,Al Rajhi Bank,03/05/2015,40.81,40.97,40.32,40.56,-0.18,-0.44,6327482,257255547.5,1646,
Banks,1120,Al Rajhi Bank,04/05/2015,40.65,40.97,40.49,40.96,0.40,0.99,3665059,149440507,1214,
Banks,1120,Al Rajhi Bank,05/05/2015,40.97,41.14,40.65,40.97,0.01,0.02,5382790,220144607,1631,
Banks,1120,Al Rajhi Bank,06/05/2015,40.81,41.30,40.65,41.08,0.11,0.27,3735924,153141758,1294,
Banks,1120,Al Rajhi Bank,07/05/2015,40.97,41.14,40.49,40.94,-0.14,-0.34,4681554,190993496.5,1392,
Banks,1120,Al Rajhi Bank,10/05/2015,41.14,41.30,40.81,40.97,0.03,0.07,4790909,196614641,1271,
Banks,1120,Al Rajhi Bank,11/05/2015,40.97,41.30,40.65,40.77,-0.20,-0.49,3856979,157955425.75,1400,
Banks,1120,Al Rajhi Bank,12/05/2015,40.81,41.14,40.65,41.10,0.33,0.81,3049886,124809909.25,1061,
Banks,1120,Al Rajhi Bank,13/05/2015,41.14,42.44,40.97,42.24,1.14,2.77,6635239,276389952.75,2235,
Banks,1120,Al Rajhi Bank,14/05/2015,42.44,43.57,42.27,43.30,1.06,2.51,9325461,402411122.5,2786,
Banks,1120,Al Rajhi Bank,17/05/2015,43.41,44.06,43.25,43.92,0.62,1.43,7398860,322615679,2195,
Banks,1120,Al Rajhi Bank,18/05/2015,43.90,44.06,43.25,43.74,-0.18,-0.41,4964195,216454219.75,1642,
Banks,1120,Al Rajhi Bank,19/05/2015,43.57,43.90,43.57,43.85,0.11,0.25,3703579,161890140.25,1250,
Banks,1120,Al Rajhi Bank,20/05/2015,43.74,43.90,42.76,43.37,-0.48,-1.09,5279711,229207223.25,1605,
Banks,1120,Al Rajhi Bank,21/05/2015,43.09,43.90,42.92,43.53,0.16,0.37,5473961,237858777.75,1569,
Banks,1120,Al Rajhi Bank,24/05/2015,43.41,43.74,43.25,43.54,0.01,0.02,3843962,167038954,1344,
Banks,1120,Al Rajhi Bank,25/05/2015,43.74,43.90,43.41,43.56,0.02,0.05,4563143,198911402,1294,
Banks,1120,Al Rajhi Bank,26/05/2015,43.57,43.90,43.41,43.82,0.26,0.60,4583789,199950226,1290,
Banks,1120,Al Rajhi Bank,27/05/2015,43.74,43.90,43.41,43.73,-0.09,-0.21,5396692,235718503.25,1301,
Banks,1120,Al Rajhi Bank,28/05/2015,43.74,44.06,43.57,43.75,0.02,0.05,7002710,307255985,1713,
Banks,1120,Al Rajhi Bank,31/05/2015,43.57,44.06,43.09,43.33,-0.42,-0.96,5803378,253584690,1580,
Banks,1120,Al Rajhi Bank,01/06/2015,42.92,43.57,42.92,43.52,0.19,0.44,4618518,200243306.25,1255,
Banks,1120,Al Rajhi Bank,02/06/2015,43.57,43.74,43.25,43.59,0.07,0.16,3675021,159807380,1221,
Banks,1120,Al Rajhi Bank,03/06/2015,43.74,43.90,42.92,43.54,-0.05,-0.11,4405976,191340594.75,1244,
Banks,1120,Al Rajhi Bank,04/06/2015,43.41,43.74,43.09,43.47,-0.07,-0.16,4536311,196898204.25,1276,
Banks,1120,Al Rajhi Bank,07/06/2015,43.41,43.57,42.76,42.95,-0.52,-1.20,3802114,163828453,1180,
Banks,1120,Al Rajhi Bank,08/06/2015,42.92,43.09,42.27,42.49,-0.46,-1.07,4273756,182428354.5,1144,
Banks,1120,Al Rajhi Bank,09/06/2015,42.27,42.92,42.11,42.84,0.35,0.82,3660309,155914274.5,1082,
Banks,1120,Al Rajhi Bank,10/06/2015,42.92,43.25,42.44,42.68,-0.16,-0.37,4055311,173708900,1064,
Banks,1120,Al Rajhi Bank,11/06/2015,42.76,43.09,42.60,42.72,0.04,0.09,3202233,136934024.5,961,
Banks,1120,Al Rajhi Bank,14/06/2015,42.92,43.57,42.76,43.54,0.82,1.92,4451618,192425450.5,1352,
Banks,1120,Al Rajhi Bank,15/06/2015,43.57,43.74,42.92,43.02,-0.52,-1.19,4804030,208434785.75,1469,
Banks,1120,Al Rajhi Bank,16/06/2015,43.09,43.57,42.92,43.54,0.52,1.21,5113400,221490977.25,1456,
Banks,1120,Al Rajhi Bank,17/06/2015,43.41,44.88,43.25,44.35,0.81,1.86,6936544,304573680,1948,
Banks,1120,Al Rajhi Bank,18/06/2015,44.22,44.88,43.90,43.94,-0.41,-0.92,4695066,208248604.25,1239,
Banks,1120,Al Rajhi Bank,21/06/2015,43.90,43.90,42.44,42.68,-1.26,-2.87,5072705,218120205,1202,
Banks,1120,Al Rajhi Bank,22/06/2015,42.76,43.09,41.14,41.52,-1.16,-2.72,5125111,215415623.75,1401,
Banks,1120,Al Rajhi Bank,23/06/2015,41.46,42.11,40.32,40.66,-0.86,-2.07,7269868,298362207,1736,
Banks,1120,Al Rajhi Bank,24/06/2015,40.81,40.97,39.51,40.43,-0.23,-0.57,8878144,356583349.25,2020,
Banks,1120,Al Rajhi Bank,25/06/2015,40.49,40.81,40.16,40.76,0.33,0.82,3856965,156296372.75,1383,
Banks,1120,Al Rajhi Bank,28/06/2015,40.81,40.97,40.00,40.21,-0.55,-1.35,2514111,101588271.5,1053,
Banks,1120,Al Rajhi Bank,29/06/2015,40.00,40.16,39.51,39.66,-0.55,-1.37,3625756,144091240.5,1026,
Banks,1120,Al Rajhi Bank,30/06/2015,39.51,39.83,39.02,39.61,-0.05,-0.13,4443358,174915149.5,1377,
Banks,1120,Al Rajhi Bank,01/07/2015,39.67,39.83,39.02,39.37,-0.24,-0.61,7000533,275289620.25,1643,
Banks,1120,Al Rajhi Bank,02/07/2015,39.51,39.67,39.18,39.23,-0.14,-0.36,2994890,117958201.75,1068,
Banks,1120,Al Rajhi Bank,05/07/2015,39.02,39.35,38.53,39.09,-0.14,-0.36,3323549,129885083,1150,
Banks,1120,Al Rajhi Bank,06/07/2015,39.02,39.18,38.21,38.46,-0.63,-1.61,3729095,144664966.5,1490,
Banks,1120,Al Rajhi Bank,07/07/2015,38.70,38.86,38.05,38.46,0.00,0.00,3593030,138316746.5,1134,
Banks,1120,Al Rajhi Bank,08/07/2015,38.37,39.35,37.88,39.23,0.77,2.00,4024563,155346093.25,1650,
Banks,1120,Al Rajhi Bank,09/07/2015,39.02,41.30,38.70,40.86,1.63,4.15,9914474,400118397.25,2782,
Banks,1120,Al Rajhi Bank,12/07/2015,41.14,41.46,40.49,40.63,-0.23,-0.56,3459737,141766866,1138,
Banks,1120,Al Rajhi Bank,13/07/2015,40.49,41.14,40.32,40.93,0.30,0.74,3136884,127621030,1050,
Banks,1120,Al Rajhi Bank,14/07/2015,41.14,41.62,40.65,41.44,0.51,1.25,3738701,154076200.75,1232,
Banks,1120,Al Rajhi Bank,15/07/2015,41.30,42.11,41.30,41.99,0.55,1.33,3501950,146383406.75,1053,
Banks,1120,Al Rajhi Bank,22/07/2015,42.11,42.60,41.79,42.56,0.57,1.36,2715877,114603041.25,845,
Banks,1120,Al Rajhi Bank,23/07/2015,42.44,42.92,42.27,42.75,0.19,0.45,2504669,106533755.75,864,
Banks,1120,Al Rajhi Bank,26/07/2015,42.92,43.09,42.44,42.71,-0.04,-0.09,3321639,141397639,836,
Banks,1120,Al Rajhi Bank,27/07/2015,42.44,42.60,41.14,41.36,-1.35,-3.16,2477786,103946538.25,886,
Banks,1120,Al Rajhi Bank,28/07/2015,41.14,41.95,41.14,41.90,0.54,1.31,2121883,88407815.75,764,
Banks,1120,Al Rajhi Bank,29/07/2015,42.11,42.60,41.95,42.20,0.30,0.72,2873705,121472911.75,926,
Banks,1120,Al Rajhi Bank,30/07/2015,42.27,42.60,42.27,42.42,0.22,0.52,2316282,98209642.25,816,
Banks,1120,Al Rajhi Bank,02/08/2015,42.27,42.44,40.97,41.38,-1.04,-2.45,3564701,148819999.75,903,
Banks,1120,Al Rajhi Bank,03/08/2015,41.30,41.95,41.30,41.44,0.06,0.14,2524261,104968805,908,
Banks,1120,Al Rajhi Bank,04/08/2015,41.46,41.62,40.97,41.04,-0.40,-0.97,2383274,98165375.5,842,
Banks,1120,Al Rajhi Bank,05/08/2015,41.14,41.62,40.97,41.41,0.37,0.90,2229280,92095202.5,901,
Banks,1120,Al Rajhi Bank,06/08/2015,41.30,41.30,40.49,40.62,-0.79,-1.91,2479246,101351385.75,925,
Banks,1120,Al Rajhi Bank,09/08/2015,40.32,41.14,40.16,41.05,0.43,1.06,2049907,83550804.75,737,
Banks,1120,Al Rajhi Bank,10/08/2015,41.14,41.62,40.97,41.49,0.44,1.07,2677234,110554671,752,
Banks,1120,Al Rajhi Bank,11/08/2015,41.30,41.62,41.30,41.40,-0.09,-0.22,2207597,91658131.25,875,
Banks,1120,Al Rajhi Bank,12/08/2015,41.30,41.46,40.32,41.34,-0.06,-0.14,3080865,126171722.5,944,
Banks,1120,Al Rajhi Bank,13/08/2015,41.46,41.62,41.30,41.49,0.15,0.36,2250451,93401757.75,910,
Banks,1120,Al Rajhi Bank,16/08/2015,41.46,41.79,40.65,40.81,-0.68,-1.64,2450021,100855498,917,
Banks,1120,Al Rajhi Bank,17/08/2015,40.49,41.14,40.32,41.10,0.29,0.71,3826345,155779999.75,1089,
Banks,1120,Al Rajhi Bank,18/08/2015,40.97,41.14,39.51,39.92,-1.18,-2.87,3296967,132761273.75,1096,
Banks,1120,Al Rajhi Bank,19/08/2015,40.00,40.49,38.86,39.07,-0.85,-2.13,3665537,145973274,1261,
Banks,1120,Al Rajhi Bank,20/08/2015,38.37,39.18,37.07,39.10,0.03,0.08,3541340,135648905.5,1379,
Banks,1120,Al Rajhi Bank,23/08/2015,37.23,37.72,36.10,36.48,-2.62,-6.70,4806355,178680122.75,1605,
Banks,1120,Al Rajhi Bank,24/08/2015,36.10,36.75,33.01,34.45,-2.03,-5.56,8658485,295914433,2773,
Banks,1120,Al Rajhi Bank,25/08/2015,34.47,37.40,34.14,37.09,2.64,7.66,9359537,336624071.5,2904,
Banks,1120,Al Rajhi Bank,26/08/2015,36.26,36.75,34.96,35.09,-2.00,-5.39,8042039,289561719.75,2569,
Banks,1120,Al Rajhi Bank,27/08/2015,36.58,37.40,35.28,35.52,0.43,1.23,8226595,301155547.25,2363,
Banks,1120,Al Rajhi Bank,30/08/2015,36.75,37.72,35.61,35.84,0.32,0.90,6672901,245960834.75,1812,
Banks,1120,Al Rajhi Bank,31/08/2015,35.61,35.77,34.79,34.89,-0.95,-2.65,4131647,145437134.75,1381,
Banks,1120,Al Rajhi Bank,01/09/2015,35.28,35.28,34.14,34.46,-0.43,-1.23,4354975,152380604.75,1349,
Banks,1120,Al Rajhi Bank,02/09/2015,33.82,33.98,32.68,33.73,-0.73,-2.12,6181938,206194640,2063,
Banks,1120,Al Rajhi Bank,03/09/2015,34.31,34.47,33.66,34.18,0.45,1.33,6224065,212348869.25,1874,
Banks,1120,Al Rajhi Bank,06/09/2015,33.98,35.28,33.66,34.96,0.78,2.28,4460292,155195023,1409,
Banks,1120,Al Rajhi Bank,07/09/2015,34.96,36.10,34.96,35.89,0.93,2.66,4776108,170037064.25,1457,
Banks,1120,Al Rajhi Bank,08/09/2015,36.10,36.42,35.77,36.14,0.25,0.70,3489569,126024056.5,985,
Banks,1120,Al Rajhi Bank,09/09/2015,36.75,37.40,36.42,37.16,1.02,2.82,5690596,210334102.25,1648,
Banks,1120,Al Rajhi Bank,10/09/2015,36.75,37.56,36.58,37.03,-0.13,-0.35,5529565,204747275,1495,
Banks,1120,Al Rajhi Bank,13/09/2015,37.23,37.88,36.26,36.34,-0.69,-1.86,4420503,163495167.5,1415,
Banks,1120,Al Rajhi Bank,14/09/2015,36.26,36.42,35.61,36.03,-0.31,-0.85,4689617,168290569.75,1414,
Banks,1120,Al Rajhi Bank,15/09/2015,35.77,36.91,35.44,36.54,0.51,1.42,4141696,150386727.5,1527,
Banks,1120,Al Rajhi Bank,16/09/2015,36.91,37.23,36.26,36.46,-0.08,-0.22,4925488,179870993.75,1520,
Banks,1120,Al Rajhi Bank,17/09/2015,36.58,36.91,35.93,36.15,-0.31,-0.85,16993458,624583039,1800,
Banks,1120,Al Rajhi Bank,20/09/2015,36.10,36.26,35.28,36.01,-0.14,-0.39,4422285,157911194.75,1433,
Banks,1120,Al Rajhi Bank,21/09/2015,35.93,36.58,35.93,36.41,0.40,1.11,4650646,168542866.75,1221,
Banks,1120,Al Rajhi Bank,29/09/2015,35.77,35.93,35.28,35.70,-0.71,-1.95,2716975,96757309,705,
Banks,1120,Al Rajhi Bank,30/09/2015,35.93,36.10,35.61,35.76,0.06,0.17,2934182,105104704,708,
Banks,1120,Al Rajhi Bank,01/10/2015,35.77,35.93,33.98,34.24,-1.52,-4.25,4542046,159337308.75,1536,
Banks,1120,Al Rajhi Bank,04/10/2015,34.31,34.63,34.14,34.49,0.25,0.73,1820252,62688332.75,941,
Banks,1120,Al Rajhi Bank,05/10/2015,34.63,35.12,34.47,35.02,0.53,1.54,1943769,68008598.5,868,
Banks,1120,Al Rajhi Bank,06/10/2015,35.12,35.28,34.96,34.96,-0.06,-0.17,2112189,74223289,888,
Banks,1120,Al Rajhi Bank,07/10/2015,35.12,36.10,35.12,35.60,0.64,1.83,4511571,160837293.25,1296,
Banks,1120,Al Rajhi Bank,08/10/2015,35.77,36.10,35.44,35.63,0.03,0.08,2749510,98322619.75,1079,
Banks,1120,Al Rajhi Bank,11/10/2015,35.93,36.58,35.93,36.12,0.49,1.38,3623245,131904331.25,1252,
Banks,1120,Al Rajhi Bank,12/10/2015,36.26,36.42,36.10,36.15,0.03,0.08,2435864,88333437.75,956,
Banks,1120,Al Rajhi Bank,13/10/2015,35.77,36.58,35.61,36.41,0.26,0.72,4209952,151944366,1346,
Banks,1120,Al Rajhi Bank,14/10/2015,36.42,37.07,36.26,36.95,0.54,1.48,3824978,140040266.5,1213,
Banks,1120,Al Rajhi Bank,15/10/2015,37.07,37.40,36.75,37.22,0.27,0.73,3820925,141468817,1175,
Banks,1120,Al Rajhi Bank,18/10/2015,37.40,38.21,37.40,37.85,0.63,1.69,4425010,167783979.25,1293,
Banks,1120,Al Rajhi Bank,19/10/2015,37.72,37.88,37.40,37.44,-0.41,-1.08,3524127,132700335.25,1032,
Banks,1120,Al Rajhi Bank,20/10/2015,37.40,37.72,36.58,36.72,-0.72,-1.92,2896519,108150275,950,
Banks,1120,Al Rajhi Bank,21/10/2015,36.42,36.75,35.44,35.59,-1.13,-3.08,3493298,126511303.5,1117,
Banks,1120,Al Rajhi Bank,22/10/2015,35.44,35.93,33.98,35.00,-0.59,-1.66,4993937,174108475,1488,
Banks,1120,Al Rajhi Bank,25/10/2015,35.28,35.28,33.82,34.18,-0.82,-2.34,4369579,150485896.75,1488,
Banks,1120,Al Rajhi Bank,26/10/2015,34.14,34.63,33.82,34.51,0.33,0.97,3917931,133878326,1324,
Banks,1120,Al Rajhi Bank,27/10/2015,34.47,34.63,33.17,33.44,-1.07,-3.10,5573154,188189444,2174,
Banks,1120,Al Rajhi Bank,28/10/2015,33.49,33.66,33.01,33.21,-0.23,-0.69,6221343,207567909,1651,
Banks,1120,Al Rajhi Bank,29/10/2015,33.66,33.82,33.33,33.54,0.33,0.99,4961100,166818494.25,1383,
Banks,1120,Al Rajhi Bank,01/11/2015,33.49,33.49,33.01,33.20,-0.34,-1.01,3088938,102632771,1023,
Banks,1120,Al Rajhi Bank,02/11/2015,33.33,33.98,33.01,33.14,-0.06,-0.18,4302322,144090935,1201,
Banks,1120,Al Rajhi Bank,03/11/2015,33.17,33.49,32.39,32.51,-0.63,-1.90,5948953,195888077.05,2140,
Banks,1120,Al Rajhi Bank,04/11/2015,32.84,33.66,32.52,33.57,1.06,3.26,8066549,268129401,2301,
Banks,1120,Al Rajhi Bank,05/11/2015,33.66,33.66,33.01,33.01,-0.56,-1.67,2543709,84890035.25,991,
Banks,1120,Al Rajhi Bank,08/11/2015,33.01,33.17,32.39,32.55,-0.46,-1.39,4654166,151749964.65,1780,
Banks,1120,Al Rajhi Bank,09/11/2015,32.68,33.33,32.39,33.05,0.50,1.54,5422688,178362972.7,1582,
Banks,1120,Al Rajhi Bank,10/11/2015,33.17,33.49,32.52,32.60,-0.45,-1.36,4351127,143771421.25,1536,
Banks,1120,Al Rajhi Bank,11/11/2015,32.84,33.82,32.52,33.54,0.94,2.88,6288181,208830007.5,1763,
Banks,1120,Al Rajhi Bank,12/11/2015,33.49,33.82,33.33,33.37,-0.17,-0.51,3281721,110140234.5,1286,
Banks,1120,Al Rajhi Bank,15/11/2015,33.01,33.17,32.68,32.71,-0.66,-1.98,3009820,98761922,1127,
Banks,1120,Al Rajhi Bank,16/11/2015,32.68,33.17,32.68,32.86,0.15,0.46,5705502,187513152,1581,
Banks,1120,Al Rajhi Bank,17/11/2015,33.01,33.17,32.39,32.43,-0.43,-1.31,3969748,129959124.6,1492,
Banks,1120,Al Rajhi Bank,18/11/2015,32.45,32.68,32.39,32.49,0.06,0.19,3883093,126238880.9,1343,
Banks,1120,Al Rajhi Bank,19/11/2015,32.68,33.17,32.52,32.93,0.44,1.35,5228803,171706545.75,1600,
Banks,1120,Al Rajhi Bank,22/11/2015,33.17,33.98,33.17,33.48,0.55,1.67,4963665,166448133.25,1618,
Banks,1120,Al Rajhi Bank,23/11/2015,33.49,33.49,32.84,32.94,-0.54,-1.61,4178076,138567997.75,1416,
Banks,1120,Al Rajhi Bank,24/11/2015,33.17,33.49,33.01,33.01,0.07,0.21,4549554,150933804.25,1241,
Banks,1120,Al Rajhi Bank,25/11/2015,33.17,33.33,32.84,32.93,-0.08,-0.24,4433902,146516727,1255,
Banks,1120,Al Rajhi Bank,26/11/2015,32.84,33.33,32.84,32.99,0.06,0.18,5880433,194772454,1509,
Banks,1120,Al Rajhi Bank,29/11/2015,33.01,33.33,32.68,32.85,-0.14,-0.42,3811773,125747855.75,1167,
Banks,1120,Al Rajhi Bank,30/11/2015,33.01,33.01,32.52,32.69,-0.16,-0.49,4324023,141604603.75,1167,
Banks,1120,Al Rajhi Bank,01/12/2015,32.68,33.17,32.68,33.01,0.32,0.98,5547835,182336174.5,1332,
Banks,1120,Al Rajhi Bank,02/12/2015,33.17,33.17,32.84,32.99,-0.02,-0.06,6224406,205663915.75,1166,
Banks,1120,Al Rajhi Bank,03/12/2015,33.01,33.01,32.52,32.66,-0.33,-1.00,5312497,173887110.5,1367,
Banks,1120,Al Rajhi Bank,06/12/2015,32.52,32.68,32.32,32.37,-0.29,-0.89,4207504,136952202.45,1448,
Banks,1120,Al Rajhi Bank,07/12/2015,32.39,32.45,32.06,32.11,-0.26,-0.80,3391790,109303585.3,1337,
Banks,1120,Al Rajhi Bank,08/12/2015,31.80,31.80,31.02,31.35,-0.76,-2.37,6365038,199450474.1,2237,
